1.000000,19.942910,6.136527
100.000000,4.708537,0.135754
50.000000,5.071236,0.233023
25.000000,5.093377,0.298702
13.000000,5.197633,0.262506
7.000000,5.795780,0.400993
4.000000,6.611132,1.469194
2.000000,13.931978,1.879689
3.000000,5.568781,0.407868
