# Sample size;Mean;Margin


1.000000,13.447896,3.368577
100.000000,1.662843,0.112798
50.000000,2.347717,0.298857
25.000000,3.114750,0.388050
13.000000,4.004168,0.482621
7.000000,5.759348,0.590572
4.000000,7.083365,0.560002
10.000000,5.003668,0.643994
2.000000,17.629651,1.472025
5.000000,5.860034,0.528164
3.000000,6.659305,0.810404
